FID;Waterbody Name;area_ha;setname;wbrscode;Water body Code;District;state;Basin Code;Sub Basin
848939;Sothuparai;22.51877076;Ahamalai;R00961;Reservoir;Dindigul;Tamil Nadu;East flowing rivers between Pennar and Kanyakumari;Pamba and others
850468;Soudagar Dam;79.84985534;Samnapur;R05359;Reservoir;Yadgir;Karnataka;Krishna;Bhima Lower
850432;Sowlanga Reservoir;223.92860471;Sovalanga;R05758;Reservoir;Davangere;Karnataka;Krishna;Tungabhadra Upper
847733;Soygaon;46.17679526;Sonaswadi;R04764;Reservoir;Aurangabad;Maharashtra;Tapi;Tapi Middle
847440;Spvbs Reservoir;2350.32046559;Jangamrajupalle;R06279;Reservoir;Y.S.R.;Andhra Pradesh;Pennar;Pennar Lower
850847;Srigaon;23.90301984;Shrigaon;R04765;Reservoir;Raigad;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
846747;Sri G.V.Sudhakar Rao Lower Manair;7957.26188066;Nustulapur;R00573;Reservoir;Karimnagar;Telangana;Godavari;Pranhita and others
849146;Srikhandi Reservoir;107.96624745;Maricha;R04562;Reservoir;Jamui;Bihar;Ganga;Gandak and others
849309;Srinagar;6.15101664;Gandasu;R07271;Reservoir;Pauri Garhwal;Uttarakhand;Ganga;Above Ramganga Confluence
819337;Sripada Sagar Reservoir;5299.25868187;Namnur;R02637;Reservoir;Jagitial;Telangana;Godavari;Pranhita and others
845966;Sriram Sagar;27763.29684007;Narkodh;R00826;Reservoir;Nizamabad;Telangana;Godavari;Godavari Middle
849779;Srisailam;33540.42954545;Nagatoor;R00493;Reservoir;Kurnool;Andhra Pradesh;Krishna;Krishna Middle
850705;Srivari Samudram, Singotam Reservoir;517.2295029;Kondraopallle;R05095;Reservoir;Nagarkurnool;Telangana;Krishna;Krishna Middle
849311;Srms;3.39122024;Ranipura;R07273;Reservoir;Sheopur;Madhya Pradesh;Ganga;Chambal Lower
845836;Stambala Cheruvu;84.07027814;Yekinpur;R05097;Reservoir;Jagitial;Telangana;Godavari;Pranhita and others
848882;Stanley Reservoir/Mettur;12354.25915138;Thinnappatti;R00741;Reservoir;Dharmapuri;Tamil Nadu;Cauvery;Cauvery Middle
849283;Subansiri Lower He (Nhpc);2.43535187;Mingmung;R00004;Reservoir;Kamle;Arunanchal Pradesh;Brahamaputra;Brahmaputra Upper
849585;Subbareddi Sagar;58.58612777;Mettu Chintha;R06545;Reservoir;East Godavari;Andhra Pradesh;East flowing rivers between Mahanadi and Pennar;Nagvati and other
846612;Suddavagu;1373.06258444;Wai;R02170;Reservoir;Nirmal;Telangana;Godavari;Godavari Middle
849376;Sudhari Reservoir;14.19534022;Lolwa;R03753;Reservoir;Chatra;Jharkhand;Ganga;Gandak and others
848898;Sudra;4.3075991;Biaora;R06697;Reservoir;Raisen;Madhya Pradesh;Ganga;Yamuna Lower
846236;Sugaon;97.43493296;Dhanaj Kh;R04766;Reservoir;Nanded;Maharashtra;Godavari;Godavari Middle
849885;Suhagi;116.03726977;Satyajaypur;R05881;Reservoir;Cuttack;Odisha;Mahanadi;Mahanadi Lower
846578;Sukali;0.9653681;Wanadongri;R07220;Reservoir;Nagpur;Maharashtra;Godavari;Wardha
848472;Sukali;79.54486687;Ukli;R07207;Reservoir;Akola;Maharashtra;Tapi;Tapi Upper
846640;Sukhana;587.14580859;Garkheda;R01111;Reservoir;Aurangabad;Maharashtra;Godavari;Godavari Middle
848694;Sukha Nalla Reservoir_Madhya Pradesh_Guna;80.35029474;Kotra;R02712;Reservoir;Guna;Madhya Pradesh;Ganga;Kali Sindh and others up to Confluence with Parbati
847747;Sukhanda;39.7914811;Irala;R04767;Reservoir;Washim;Maharashtra;Tapi;Tapi Upper
846382;Sukhani;105.70657855;Kostagaon;R04768;Reservoir;Latur;Maharashtra;Godavari;Manjra
846071;Sukhapuri;152.07653121;Bantakli;R06915;Reservoir;Jalna;Maharashtra;Godavari;Godavari Middle
848243;Sukhbhadar;731.49626598;Noli;R02142;Reservoir;Surendranagar;Gujarat;Sabarmati;Sabarmati Lower
847444;Sukhi Tank;2556.10276048;Selva;R01126;Reservoir;Chhotaudepur;Gujarat;Narmada;Narmada Lower
847146;Sukhpur;19.29938596;Krangsa;R05583;Reservoir;Amreli;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Shetrunji and other east flowing rivers
849363;Sukhra Reservoir;179.57318747;Sikta;R01230;Reservoir;Mirzapur;Uttar Pradesh;Ganga;Tons
847799;Suki;341.39265955;Vawal Reserved Reserved Forest;R01242;Reservoir;Jalgaon;Maharashtra;Tapi;Tapi Middle
848144;Suki;108.58607512;Chosala;R06617;Reservoir;Dohad;Gujarat;Mahi;Mahi Upper
846632;Sukla Talab;191.30139528;Kesardiya;R01514;Reservoir;Seoni;Madhya Pradesh;Godavari;Weinganga
847347;Sukli Selwara Dam;304.07025171;Poseetara;R00797;Reservoir;Sirohi;Rajasthan;West flowing rivers of Kutch and Saurashtra including Luni;Saraswati
848124;Sukta;1074.58884918;Bhaisa R F;R02713;Reservoir;Burhanpur;Madhya Pradesh;Narmada;Narmada Middle
850255;Suleman  Devla;0.91436155;Underkhel;R07055;Reservoir;Beed;Maharashtra;Krishna;Bhima Upper
847631;Sulipada;52.1746687;Nawapada;R04769;Reservoir;Nandurbar;Maharashtra;Tapi;Tapi Middle
848776;Suliyat;33.90250081;Navagam;R06630;Reservoir;Panch Mahals;Gujarat;Mahi;Mahi Lower
850374;Sulkod Reservoir;51.09919855;Kaulgi;R05760;Reservoir;Vijayapura;Karnataka;Krishna;Krishna Upper
850735;Sultangade;25.37257284;Khanapur;R07043;Reservoir;Sangli;Maharashtra;Krishna;Krishna Upper
848005;Sultanpur;64.58624941;Sultanpura;R02714;Reservoir;Khargone;Madhya Pradesh;Narmada;Narmada Middle
848392;Sumrar Tank;308.82260923;Mado;R02690;Reservoir;Katni;Madhya Pradesh;Ganga;Sone
846860;Suna;11.40839872;Sawana;R07667;Reservoir;Nanded;Maharashtra;Godavari;Wardha
849571;Sunaghai M.I.P Reservoir;13.31912111;Sundarapal;R06080;Reservoir;Kendujhar;Odisha;Brahmani and Baitarni;Baitarni
850773;Sunamuhin;61.90747733;Khandapada Nac;R07450;Reservoir;Nayagarh;Odisha;Mahanadi;Mahanadi Lower
848500;Sunasgaon;0.72433028;Sunasgaon Bk;R07360;Reservoir;Jalgaon;Maharashtra;Tapi;Tapi Middle
849882;Sundar (Od) Reservoir;648.74123275;Darlipada;R03515;Reservoir;Nuapada;Odisha;Mahanadi;Mahanadi Lower
849151;Sunder;481.81307827;Bara Chatampur;R01302;Reservoir;Godda;Jharkhand;Ganga;Gandak and others
850245;Sundi;16.33342134;Karekundi;R07054;Reservoir;Kolhapur;Maharashtra;Krishna;Krishna Upper
848007;Sundrel;16.56040108;Chiragpura;R02715;Reservoir;Khargone;Madhya Pradesh;Narmada;Narmada Middle
848546;Sunei;663.82381487;Dewanbahali;R01441;Reservoir;Mayurbhanj;Odisha;Subernarekha;Subarnarekha
372842;Sunkesula Reservoir;989.84839679;Padamatigarlapadu;R07458;Reservoir;Kurnool;Andhra Pradesh;Krishna;Tungabhadra Lower
850833;Supa;10756.1092338;Iliye Dabe;R04481;Reservoir;Uttara Kannada;Karnataka;West flowing rivers from Tapi to Tadri;Vasishti and others
846316;Surabardi;65.33400727;Kalambi;R04771;Reservoir;Nagpur;Maharashtra;Godavari;Wardha
849767;Surajapura;333.26963518;Surajpura;R07642;Reservoir;Sagar;Madhya Pradesh;Ganga;Yamuna Lower
848194;Surajmal Jain;25.49808827;Karmadi;R06673;Reservoir;Ratlam;Madhya Pradesh;Mahi;Mahi Upper
848199;Surajpura;25.32519777;Sujapura;R02718;Reservoir;Jhabua;Madhya Pradesh;Mahi;Mahi Upper
847191;Surajwadi;251.20025555;Luvara;R01206;Reservoir;Amreli;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Shetrunji and other east flowing rivers
846625;Surampalem;176.61804894;Surampalem;R02176;Reservoir;East Godavari;Andhra Pradesh;Godavari;Godavari Lower
848484;Surangi Dam;106.62493043;Buruhatu;R07397;Reservoir;Ranchi;Jharkhand;Subernarekha;Subarnarekha
847201;Suravanala;15.75527042;Chhapariyali;R06586;Reservoir;Bhavnagar;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Shetrunji and other east flowing rivers
845930;Suregaon;7.64962209;Karwadi;R06807;Reservoir;Ahmednagar;Maharashtra;Godavari;Godavari Upper
849265;Surempalem Reservoir Project;0.57536237;Nimmalapalem;R07173;Reservoir;East Godavari;Andhra Pradesh;East flowing rivers between Mahanadi and Pennar;Nagvati and other
850683;Surhi;15.98742302;Reserved Forest;R06559;Reservoir;Rajnandgaon;Chhattisgarh;Mahanadi;Mahanadi Upper
848823;Surjumi;8.41335121;Sarjumi;R07757;Reservoir;Dohad;Gujarat;Mahi;Mahi Lower
847008;Surkhan;80.2953203;Mathda;R05589;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
846567;Surkhandi;42.95691126;Panchala;R07211;Reservoir;Washim;Maharashtra;Godavari;Wardha
848633;Surkhi;46.80988257;Madkhera Jagir;R02720;Reservoir;Sagar;Madhya Pradesh;Ganga;Yamuna Lower
847953;Surkipondi;167.81093385;Kothi;R02721;Reservoir;Katni;Madhya Pradesh;Narmada;Narmada Upper
846576;Surnerwadi;13.17238529;Mohkhed;R07225;Reservoir;Beed;Maharashtra;Godavari;Godavari Middle
847537;Sursatola;11.68479476;Bhoka Dongari;R06647;Reservoir;Dindori;Madhya Pradesh;Narmada;Narmada Upper
849503;Surwal;1113.33965586;Sunari;R00806;Reservoir;Sawai Madhopur;Rajasthan;Ganga;Banas
848172;Surwania/ Surwawia;255.73713939;Chaubison Ka Parda;R00807;Reservoir;Banswara;Rajasthan;Mahi;Mahi Upper
846738;Suryaganga;5.18096973;Mardi;R06858;Reservoir;Amravati;Maharashtra;Godavari;Wardha
850062;Suryanarayanacheru Reservoir;39.31884347;Kundanpally;R05098;Reservoir;Medchal Malkajgiri;Telangana;Krishna;Krishna Lower
849171;Suryodi;75.68389533;Gadrosal;R01304;Reservoir;Pakur;Jharkhand;Ganga;Bhagirathi and others (Ganga Lower)
849743;Sushil Sagar/ Soshila Sagar;57.91966279;Jalindri;R07620;Reservoir;Bhilwara;Rajasthan;Ganga;Kali Sindh and others up to Confluence with Parbati
848078;Sustikheda;10.58368705;Bori;R02723;Reservoir;Barwani;Madhya Pradesh;Narmada;Narmada Middle
849362;Suswar Reservoir;39.4734837;Dighiya;R01231;Reservoir;Mirzapur;Uttar Pradesh;Ganga;Tons
850930;Sutarwadi;51.20299453;Dhagadwadi;R07086;Reservoir;Raigad;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
850656;Sutiapat;527.38291735;Junwani;R01032;Reservoir;Kabirdham;Chhattisgarh;Mahanadi;Mahanadi Upper
847093;Suvag;85.08912175;Rataiya;R06575;Reservoir;Rajkot;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
849209;Suvarnavathy Reservoir;473.48096259;Punajur State Forest;R05361;Reservoir;Chamarajanagara;Karnataka;Cauvery;Cauvery Middle
847048;Suvi;265.83858433;Suvai;R01386;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Luni Lower
846323;Suwardhara;28.94169494;Suwardhara;R04774;Reservoir;Nagpur;Maharashtra;Godavari;Weinganga
849581;Swamy Tank;39.93440781;Pandrangi;R06554;Reservoir;SPSR Nellore;Andhra Pradesh;East flowing rivers between Mahanadi and Pennar;East flowing rivers between krishna and Pennar
846608;Swarna;817.89889573;Amalapur;R02183;Reservoir;Nanded;Maharashtra;Godavari;Pranhita and others
849465;Swaroop Sagar;405.73535812;Naya Khera;R00816;Reservoir;Udaipur;Rajasthan;Ganga;Banas
850433;Tadavalga Reservoir;66.61250146;Tadavalga;R05761;Reservoir;Vijayapura;Karnataka;Krishna;Bhima Lower
846062;Taka;110.77226916;Taka;R06913;Reservoir;Jalna;Maharashtra;Godavari;Godavari Middle
845767;Takalgaon;47.41640318;Takalgaon;R04775;Reservoir;Nanded;Maharashtra;Godavari;Godavari Middle
846869;Takalgaon  Deola Barrage;4.68921666;Devla;R07676;Reservoir;Beed;Maharashtra;Godavari;Manjra
845754;Takali;70.40958228;Kapra;R01182;Reservoir;Yavatmal;Maharashtra;Godavari;Wardha
847788;Takali;40.2281868;Kumbhephal;R04776;Reservoir;Buldhana;Maharashtra;Tapi;Tapi Upper
846117;Takali;30.0456327;Mhaismal;R04778;Reservoir;Aurangabad;Maharashtra;Godavari;Godavari Middle
846532;Takali;48.3469916;Malkhed;R04777;Reservoir;Amravati;Maharashtra;Godavari;Wardha
845722;Takalibhan;140.09965551;Takalibhan;R01262;Reservoir;Ahmednagar;Maharashtra;Godavari;Godavari Upper
845780;Takalikalan;181.4187645;Pathrad;R06965;Reservoir;Yavatmal;Maharashtra;Godavari;Wardha
850280;Takali Khandeshwari;50.59644038;Takli Khandeshwari;R04779;Reservoir;Ahmednagar;Maharashtra;Krishna;Bhima Upper
845916;Takalwadi;47.0592689;Margalwadi;R06994;Reservoir;Parbhani;Maharashtra;Godavari;Godavari Middle
850153;Takave;42.58222276;Panumbre Tarf Shirala;R04782;Reservoir;Sangli;Maharashtra;Krishna;Krishna Upper
850967;Take Devagaon;0.13746765;Take Deogaon;R07369;Reservoir;Nashik;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
848047;Takli;58.87720588;Naded;R02725;Reservoir;Barwani;Madhya Pradesh;Narmada;Narmada Middle
851074;Talakalale Balancing Reservoir;976.87701573;Jog Kargal;R07844;Reservoir;Shivamogga;Karnataka;West flowing rivers from Tadri to Kanyakumari;Netravati and others
850390;Talakal Reservoir;21.82729997;Nandibevoor;R05762;Reservoir;Ballari;Karnataka;Krishna;Tungabhadra Upper
849867;Talasara;252.6452467;Sapdagar;R01453;Reservoir;Sundargarh;Odisha;Mahanadi;Mahanadi Middle
846951;Talavade Tank;45.3703675;Talvade;R03076;Reservoir;Ratnagiri;Maharashtra;West flowing rivers from Tapi to Tadri;Vasishti and others
846078;Talegaon;96.26524895;Talegaon;R04784;Reservoir;Jalna;Maharashtra;Godavari;Godavari Middle
850204;Talegaon;28.79608739;Ghogaon;R04787;Reservoir;Satara;Maharashtra;Krishna;Krishna Upper
851022;Talegaon (Igatpuri);13.17590397;Pimpri Sadroddin;R07077;Reservoir;Nashik;Maharashtra;Godavari;Godavari Upper
846039;Talegaon Trambak;135.35544527;Talegaon Trimbak;R04785;Reservoir;Nashik;Maharashtra;Godavari;Godavari Upper
845988;Taliperu Reservoir;439.89517007;Tekler;R02202;Reservoir;Bijapur;Chhattisgarh;Godavari;Godavari Lower
848707;Taliya Reservoir;33.75799941;Saga Magri;R00823;Reservoir;Pratapgarh;Rajasthan;Mahi;Mahi Upper
849871;Talkhol Reservoir;39.8804393;Dhanupadar;R05882;Reservoir;Bargarh;Odisha;Mahanadi;Mahanadi Lower
846770;Talni;315.54601184;Mustapur;R07426;Reservoir;Nanded;Maharashtra;Godavari;Godavari Middle
846864;Talni;9.47188653;Talani;R07671;Reservoir;Latur;Maharashtra;Godavari;Manjra
846535;Taloshi;12.6352984;Taloshi;R04789;Reservoir;Nashik;Maharashtra;Godavari;Godavari Upper
848017;Talpura;42.02080032;Talpura;R02728;Reservoir;Sehore;Madhya Pradesh;Narmada;Narmada Middle
850419;Talsangi Reservoir;33.63696755;Bhalwani;R04790;Reservoir;Solapur;Maharashtra;Krishna;Bhima Upper
845908;Taltondi;15.38000434;Taltondi;R06899;Reservoir;Jalna;Maharashtra;Godavari;Godavari Middle
848753;Talvada;19.00820035;Talwada;R05592;Reservoir;Mahisagar;Gujarat;Mahi;Mahi Lower
848462;Talwade Bahmer;19.58487458;Talwade Bhamer;R07195;Reservoir;Nashik;Maharashtra;Tapi;Tapi Middle
850916;Talwadi;3.97911112;Katakiri;R04792;Reservoir;Ratnagiri;Maharashtra;West flowing rivers from Tapi to Tadri;Vasishti and others
850331;Talwar;129.71943247;Walunj;R01072;Reservoir;Beed;Maharashtra;Krishna;Bhima Upper
848103;Talwara;32.87852804;Badgyar;R02729;Reservoir;Dhar;Madhya Pradesh;Narmada;Narmada Middle
845737;Tambola;49.52187703;Matmal;R04793;Reservoir;Buldhana;Maharashtra;Godavari;Godavari Middle
850733;Tambve;115.24922835;Nimbodi;R04794;Reservoir;Satara;Maharashtra;Krishna;Bhima Upper
849913;Tamdand Tank;20.68016854;Karwa;R00414;Reservoir;Korea;Chhattisgarh;Mahanadi;Mahanadi Middle
845703;Tamia;5.551164;Bakhari;R02730;Reservoir;Chhindwara;Madhya Pradesh;Godavari;Weinganga
849953;Tamta Tank;119.85135173;Kharkata;R00418;Reservoir;Jashpur;Chhattisgarh;Mahanadi;Mahanadi Middle
849784;Tanajisagar;1496.42161718;Givashi;R02844;Reservoir;Pune;Maharashtra;Krishna;Bhima Upper
745972;Tanakpur Barrage;126.16407078;Tanakpur;R02172;Reservoir;Champawat;Uttarakhand;Ganga;Ghaghara
848407;Tanda;35.78288512;Tanda Khurd;R02731;Reservoir;Shajapur;Madhya Pradesh;Ganga;Kali Sindh and others up to Confluence with Parbati
848425;Tandikhurd;26.64100798;Kalipith;R02732;Reservoir;Rajgarh;Madhya Pradesh;Ganga;Kali Sindh and others up to Confluence with Parbati
849774;Tandula Reservoir;4403.15291975;Reserved Forest;R01033;Reservoir;Balod;Chhattisgarh;Mahanadi;Mahanadi Upper
846393;Tandulwadi;88.2082207;Tandalwadi;R04797;Reservoir;Beed;Maharashtra;Godavari;Godavari Middle
846408;Tandulwadi;32.46338298;Dongargaon;R04798;Reservoir;Parbhani;Maharashtra;Godavari;Godavari Middle
850918;Tangar;22.33404185;Awashi;R04799;Reservoir;Ratnagiri;Maharashtra;West flowing rivers from Tapi to Tadri;Vasishti and others
849907;Tangarakana;27.76049285;Bhawanipatna M;R05883;Reservoir;Kalahandi;Odisha;Mahanadi;Mahanadi Lower
849113;Tanjara Tank;13.39895896;Reserved Forest;R00419;Reservoir;Korea;Chhattisgarh;Ganga;Sone
850910;Tansa;1558.53871959;Tanasa;R05015;Reservoir;Thane;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
848922;Tapkara;96.75483616;Tapkara;R01308;Reservoir;Gumla;Jharkhand;Brahmani and Baitarni;Brahmani
847041;Tappar Reservoir;940.34380779;Kotda;R03696;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Drainage of Rann
848907;Taradia M.I.P;28.62309316;Godabhanga;R07101;Reservoir;Mayurbhanj;Odisha;Brahmani and Baitarni;Baitarni
849549;Taragonia Reservoir;47.89001789;Rautara;R06126;Reservoir;Purulia;West Bengal;Ganga;Damodar
849635;Taraka Reservoir;475.32518712;Hunasekuppe;R05362;Reservoir;Mysuru;Karnataka;Cauvery;Cauvery Middle
850558;Tarali;560.72483164;Sawarghar;R01095;Reservoir;Satara;Maharashtra;Krishna;Krishna Upper
847242;Tara-Manjal;77.2569727;Lakshmipur Tara;R05593;Reservoir;Kachchh;Gujarat;West flowing rivers of Kutch and Saurashtra including Luni;Luni Lower
851053;Tarandale;48.86222741;Savdav;R04800;Reservoir;Sindhudurg;Maharashtra;West flowing rivers from Tapi to Tadri;Vasishti and others
850143;Tarangawadi;34.85899266;Tarangwadi;R04801;Reservoir;Pune;Maharashtra;Krishna;Bhima Upper
848739;Targol Tank;74.23626734;Kathiyari;R05594;Reservoir;Panch Mahals;Gujarat;Narmada;Narmada Lower
845947;Taroda;13.31088414;Pahunmari;R06854;Reservoir;Yavatmal;Maharashtra;Godavari;Wardha
849734;Tartora Tank;25.5741731;Lakhantola;R07611;Reservoir;Korea;Chhattisgarh;Ganga;Sone
850710;Tatikunta Reservoir;703.68103915;Maddelabanda;R05146;Reservoir;Jogulamba Gadwal;Telangana;Krishna;Tungabhadra Lower
849551;Tatko Reservoir;96.83088133;Chhota Parasia;R00092;Reservoir;Purulia;West Bengal;Ganga;Damodar
850830;Tattihalla Dam;2497.60405889;Tattigeri;R04486;Reservoir;Dharwad;Karnataka;West flowing rivers from Tapi to Tadri;Vasishti and others
847468;Tawa;16670.69934985;Bhargada;R02745;Reservoir;Betul;Madhya Pradesh;Narmada;Narmada Upper
846008;Tawa;145.39950478;Deori Gangaram;R06031;Reservoir;Chhindwara;Madhya Pradesh;Godavari;Weinganga
850295;Tawadi;30.69917722;Arangaon;R04802;Reservoir;Solapur;Maharashtra;Krishna;Bhima Upper
846356;Tawarja;501.4853538;Bhada;R01265;Reservoir;Latur;Maharashtra;Godavari;Manjra
847547;Tawa Satpura;1278.33715214;Gandhi Gram;R02658;Reservoir;Betul;Madhya Pradesh;Narmada;Narmada Upper
846746;Tawshigad;49.7996822;Dhanori;R06905;Reservoir;Osmanabad;Maharashtra;Godavari;Manjra
850698;Teegalavagu Project, Pochampally(V);63.56247323;Pochampalle CT;R07150;Reservoir;Yadadri Bhuvanagiri;Telangana;Krishna;Krishna Lower
848300;Teergarh;37.95127842;Tirgarh;R02754;Reservoir;Damoh;Madhya Pradesh;Ganga;Yamuna Lower
849320;Teesta-Iii;13.88347882;Chungthang;R07312;Reservoir;North District;Sikkim;Brahamaputra;Brahmaputra Lower
849315;Teesta Iv Lower;11.11444049;Sivok Hill Forest;R07295;Reservoir;Darjeeling;West Bengal;Brahamaputra;Brahmaputra Lower
849314;Teesta-Lii Lower;12.84550253;Riyong Forest;R07292;Reservoir;Kalimpong;West Bengal;Brahamaputra;Brahmaputra Lower
849290;Teesta -V (Nhpc);4.24134053;Lum;R01437;Reservoir;North District;Sikkim;Brahamaputra;Brahmaputra Lower
846469;Tegampur Tank;77.90916436;Mohmadapur;R05764;Reservoir;Bidar;Karnataka;Godavari;Manjra
848643;Tehraka;131.1627965;Tehar Ka Khas;R02756;Reservoir;Niwari;Madhya Pradesh;Ganga;Yamuna Lower
848996;Tehri;3891.9947727;Laluri;R00643;Reservoir;Tehri Garhwal;Uttarakhand;Ganga;Above Ramganga Confluence
848316;Tejgarh;75.44622854;Kalapani;R02757;Reservoir;Damoh;Madhya Pradesh;Ganga;Yamuna Lower
848658;Tekanpur Reservoir;235.63347296;Beragarh;R02759;Reservoir;Gwalior;Madhya Pradesh;Ganga;Yamuna Lower
846555;Telengiri(T.M.I.P);405.17548775;Mangara;R01428;Reservoir;Koraput;Odisha;Godavari;Indravati
850326;Telengshi;27.8739062;Telangashi;R04803;Reservoir;Ahmednagar;Maharashtra;Krishna;Bhima Upper
851044;Telewadi;38.29125523;Kalambaste;R04804;Reservoir;Ratnagiri;Maharashtra;West flowing rivers from Tapi to Tadri;Vasishti and others
846536;Telhara Reservoir;7.50384284;Mungasari;R04806;Reservoir;Buldhana;Maharashtra;Godavari;Wardha
846171;Teliya;34.11979044;Mahurli R F;R06946;Reservoir;Chandrapur;Maharashtra;Godavari;Wardha
846097;Tembhapuri;663.25848535;Limbe Jalgaon;R02811;Reservoir;Aurangabad;Maharashtra;Godavari;Godavari Upper
819340;Tembhu Reservoir;115.49886608;Govare;R02930;Reservoir;Satara;Maharashtra;Krishna;Krishna Upper
846802;Tembhurwaltri;24.21712438;Tulana;R04808;Reservoir;Chandrapur;Maharashtra;Godavari;Wardha
850119;Temghar;336.62535042;Lavharde;R02927;Reservoir;Pune;Maharashtra;Krishna;Bhima Upper
848013;Temoru;13.1454755;Temru Mal;R02764;Reservoir;Betul;Madhya Pradesh;Narmada;Narmada Upper
849073;Temrain;16.31919406;Semra;R01309;Reservoir;Palamu;Jharkhand;Ganga;Sone
848906;Tenar;16.59367893;Alanga;R05884;Reservoir;Kendujhar;Odisha;Brahmani and Baitarni;Brahmani
849268;Tenga;3.47448036;Data Partially Available;R07176;Reservoir;West Kameng;Arunanchal Pradesh;Brahamaputra;Brahmaputra Lower
848878;Tenughat;3729.76250263;Khirabera;R01310;Reservoir;Bokaro;Jharkhand;Ganga;Damodar
846372;Terna;673.5246228;Tugaon;R01114;Reservoir;Osmanabad;Maharashtra;Godavari;Manjra
849816;Terni;68.00296072;Terani;R04809;Reservoir;Kolhapur;Maharashtra;Krishna;Krishna Upper
449428;Tervanmedhe;41.76360918;Sonawal;R04811;Reservoir;Sindhudurg;Maharashtra;West flowing rivers from Tapi to Tadri;Vasishti and others
848810;Thadukuvagu Dam;4.14902233;Gangayapalle;R07780;Reservoir;Y.S.R.;Andhra Pradesh;Pennar;Pennar Lower
851028;Thakurwadi;46.65364286;Sajai;R07072;Reservoir;Thane;Maharashtra;West flowing rivers from Tapi to Tadri;Bhatsol and others
848146;Thala;61.84532795;Sudiya;R06619;Reservoir;Dohad;Gujarat;Mahi;Mahi Upper
846840;Thalla Cheru;36.45896659;Gambhirpur;R07648;Reservoir;Jagitial;Telangana;Godavari;Pranhita and others
